Respondent_ID,Age,Gender,Income_Level,Frequency_of_Consumption,Brand_Preference,Satisfaction_Level,Purchase_Location,Reason_for_Choice,Occasions_of_Buying,Most_Often_Consumed_Brand,Consumed_With,NPS_Score,Taste_Rating,Price_Rating,Packaging_Rating,Brand_Reputation_Rating,Availability_Rating,Sweetness_Rating,Fizziness_Rating
532,53,Male,Low,Daily,Pepsi,Satisfied,Supermarket,Other,Sports Events,Diet Coke,With Friends,6,3,4,5,2,3,1,1
632,49,Male,High,Monthly,Pepsi,Very Satisfied,Vending Machine,Other,Parties,Diet Coke,Alone,4,1,2,3,1,1,2,5
647,23,Male,High,Never,Pepsi,Dissatisfied,Other,Taste,Home,Diet Coke,Alone,5,4,4,1,5,1,3,4
660,64,Non-Binary,Middle,Monthly,Pepsi,Very Satisfied,Online,Price,Home,Diet Coke,With Family,3,3,1,5,5,4,4,2
733,51,Male,High,Monthly,Pepsi,Dissatisfied,Supermarket,Brand Loyalty,Work,Diet Coke,Alone,10,1,2,3,2,4,3,4
734,60,Prefer Not to Say,High,Weekly,Pepsi,Very Dissatisfied,Supermarket,Taste,Restaurants,Diet Coke,With Colleagues,6,2,3,2,5,3,4,3
770,40,Male,High,Weekly,Pepsi,Very Dissatisfied,Supermarket,Availability,Home,Diet Coke,With Colleagues,2,2,2,2,1,5,5,1
789,60,Non-Binary,High,Monthly,Pepsi,Dissatisfied,Convenience Store,Taste,Sports Events,Diet Coke,With Family,3,4,4,5,3,1,5,3
801,50,Prefer Not to Say,High,Weekly,Pepsi,Dissatisfied,Supermarket,Price,Restaurants,Diet Coke,With Family,5,2,4,3,1,5,2,2
829,52,Female,Middle,Rarely,Pepsi,Dissatisfied,Vending Machine,Availability,Restaurants,Diet Coke,With Colleagues,4,2,4,2,4,3,2,1
831,63,Male,High,Never,Pepsi,Neutral,Convenience Store,Taste,Home,Diet Coke,With Family,3,3,2,2,5,2,4,4
833,21,Female,High,Rarely,Pepsi,Very Satisfied,Online,Price,Parties,Diet Coke,Alone,7,2,3,5,5,5,4,4
874,53,Non-Binary,High,Monthly,Pepsi,Very Dissatisfied,Other,Price,Travel,Diet Coke,Other,6,4,1,2,4,3,4,3
883,21,Non-Binary,High,Rarely,Pepsi,Neutral,Supermarket,Other,Parties,Diet Coke,Alone,1,3,3,5,3,5,4,1
970,57,Prefer Not to Say,Middle,Monthly,Pepsi,Very Satisfied,Supermarket,Brand Loyalty,Travel,Diet Coke,With Colleagues,2,3,5,5,2,5,2,1
988,24,Male,High,Daily,Pepsi,Very Satisfied,Other,Price,Parties,Diet Coke,Alone,5,2,5,5,4,4,5,1
89,43,Male,Middle,Never,RC Cola,Satisfied,Online,Availability,Restaurants,Coke,With Friends,5,4,4,2,3,1,2,2
107,43,Female,High,Monthly,RC Cola,Very Satisfied,Convenience Store,Other,Work,Coke,Alone,1,5,1,1,5,5,1,2
127,22,Prefer Not to Say,High,Daily,RC Cola,Very Dissatisfied,Convenience Store,Price,Sports Events,Coke,With Family,0,1,4,3,2,1,5,1
205,42,Prefer Not to Say,Middle,Monthly,RC Cola,Neutral,Other,Price,Parties,Coke,Alone,4,3,5,2,5,2,1,1
267,27,Non-Binary,Low,Monthly,RC Cola,Very Dissatisfied,Supermarket,Taste,Sports Events,Coke,With Friends,6,3,3,1,1,2,3,5
272,34,Non-Binary,High,Daily,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Parties,Coke,With Family,0,5,1,1,3,5,4,4
277,28,Male,Middle,Rarely,RC Cola,Satisfied,Convenience Store,Price,Other,Coke,With Friends,8,3,3,4,4,5,4,5
310,35,Male,Low,Never,RC Cola,Very Dissatisfied,Online,Price,Other,Coke,With Colleagues,3,1,2,2,1,1,3,2
319,63,Non-Binary,High,Weekly,RC Cola,Very Satisfied,Supermarket,Price,Parties,Coke,Other,9,3,2,5,4,2,1,2
330,31,Prefer Not to Say,Low,Monthly,RC Cola,Dissatisfied,Online,Taste,Travel,Coke,With Family,8,5,4,5,4,2,3,3
338,61,Prefer Not to Say,Middle,Monthly,RC Cola,Dissatisfied,Online,Taste,Other,Coke,Alone,7,2,1,4,3,1,1,4
352,50,Prefer Not to Say,Low,Rarely,RC Cola,Very Dissatisfied,Other,Availability,Sports Events,Coke,With Friends,5,2,5,3,5,4,4,5
368,49,Female,Middle,Monthly,RC Cola,Dissatisfied,Online,Availability,Home,Coke,With Friends,8,3,5,3,5,1,3,4
394,40,Female,Low,Weekly,RC Cola,Very Dissatisfied,Supermarket,Availability,Work,Coke,With Family,0,1,1,3,4,5,3,2
435,19,Non-Binary,High,Rarely,RC Cola,Satisfied,Supermarket,Brand Loyalty,Work,Coke,Alone,0,4,4,4,1,1,3,2
468,55,Non-Binary,Low,Monthly,RC Cola,Very Dissatisfied,Vending Machine,Taste,Work,Coke,Other,3,1,1,1,2,2,2,1
508,34,Female,Low,Weekly,RC Cola,Very Satisfied,Vending Machine,Brand Loyalty,Sports Events,Coke,Alone,6,4,1,2,1,1,4,1
549,34,Prefer Not to Say,High,Rarely,RC Cola,Neutral,Supermarket,Availability,Other,Coke,Alone,7,1,4,2,1,2,2,5
658,31,Female,High,Rarely,RC Cola,Neutral,Other,Brand Loyalty,Travel,Coke,Alone,6,2,2,1,5,5,5,5
666,46,Non-Binary,Middle,Rarely,RC Cola,Very Dissatisfied,Vending Machine,Brand Loyalty,Parties,Coke,With Friends,4,2,3,4,1,5,2,4
672,42,Prefer Not to Say,Low,Weekly,RC Cola,Satisfied,Supermarket,Price,Sports Events,Coke,With Family,6,2,3,3,3,3,2,4
677,64,Prefer Not to Say,Low,Daily,RC Cola,Satisfied,Vending Machine,Availability,Travel,Coke,With Colleagues,0,1,2,2,3,5,3,3
689,35,Prefer Not to Say,Middle,Rarely,RC Cola,Dissatisfied,Vending Machine,Price,Restaurants,Coke,With Friends,3,4,2,1,5,4,4,3
700,36,Non-Binary,Low,Daily,RC Cola,Very Satisfied,Online,Other,Work,Coke,With Colleagues,1,3,1,2,1,5,3,2
719,48,Non-Binary,High,Monthly,RC Cola,Dissatisfied,Supermarket,Other,Restaurants,Coke,With Colleagues,10,3,1,5,3,3,5,1
740,60,Male,Middle,Never,RC Cola,Satisfied,Online,Availability,Restaurants,Coke,With Colleagues,1,1,5,3,5,2,3,4
766,54,Female,Low,Weekly,RC Cola,Dissatisfied,Online,Price,Parties,Coke,With Friends,4,4,2,4,2,3,1,5
806,49,Prefer Not to Say,Low,Never,RC Cola,Very Dissatisfied,Convenience Store,Taste,Other,Coke,Other,3,3,2,3,2,3,4,1
818,62,Male,Middle,Rarely,RC Cola,Neutral,Other,Price,Travel,Coke,Alone,9,5,4,1,3,1,2,5
841,19,Male,High,Weekly,RC Cola,Neutral,Supermarket,Price,Travel,Coke,Alone,7,5,1,1,1,3,5,4
860,57,Prefer Not to Say,High,Never,RC Cola,Satisfied,Online,Other,Home,Coke,Other,0,5,4,3,1,3,2,3
887,51,Prefer Not to Say,Low,Daily,RC Cola,Neutral,Vending Machine,Taste,Sports Events,Coke,With Family,3,3,3,1,2,2,1,1
908,46,Female,High,Never,RC Cola,Dissatisfied,Supermarket,Other,Home,Coke,With Colleagues,0,3,4,4,5,3,2,3
953,28,Male,Low,Monthly,RC Cola,Very Satisfied,Other,Brand Loyalty,Home,Coke,With Friends,7,4,3,2,1,5,2,4
991,22,Prefer Not to Say,Low,Weekly,RC Cola,Satisfied,Convenience Store,Price,Other,Coke,With Colleagues,2,1,4,5,2,3,1,4
19,45,Non-Binary,Middle,Never,RC Cola,Dissatisfied,Other,Other,Sports Events,Pepsi Light,With Family,8,1,4,4,2,5,4,4
21,21,Non-Binary,High,Daily,RC Cola,Dissatisfied,Convenience Store,Availability,Parties,Pepsi Light,With Colleagues,2,5,4,2,3,4,4,4
42,27,Male,High,Never,RC Cola,Dissatisfied,Convenience Store,Taste,Restaurants,Pepsi Light,With Colleagues,3,4,2,1,5,3,2,4
82,34,Male,High,Monthly,RC Cola,Neutral,Convenience Store,Price,Work,Pepsi Light,Other,7,3,4,1,4,1,2,2
113,40,Female,Low,Daily,RC Cola,Satisfied,Convenience Store,Price,Parties,Pepsi Light,Other,6,1,4,5,2,4,3,1
123,19,Prefer Not to Say,Low,Never,RC Cola,Satisfied,Online,Price,Other,Pepsi Light,With Family,4,1,3,1,2,1,4,3
129,20,Prefer Not to Say,High,Monthly,RC Cola,Satisfied,Convenience Store,Availability,Work,Pepsi Light,With Family,0,2,4,5,2,2,1,2
142,64,Male,Middle,Monthly,RC Cola,Neutral,Online,Other,Work,Pepsi Light,With Family,3,1,5,4,4,5,4,5
169,37,Non-Binary,Middle,Never,RC Cola,Neutral,Convenience Store,Brand Loyalty,Restaurants,Pepsi Light,With Friends,2,2,3,4,4,3,2,4
252,59,Male,Middle,Monthly,RC Cola,Very Dissatisfied,Other,Price,Restaurants,Pepsi Light,With Friends,10,2,5,5,2,3,2,5
315,23,Prefer Not to Say,Middle,Never,RC Cola,Dissatisfied,Other,Taste,Parties,Pepsi Light,Other,2,4,3,1,3,2,2,1
367,22,Prefer Not to Say,Low,Never,RC Cola,Dissatisfied,Other,Other,Home,Pepsi Light,With Friends,7,5,3,3,4,4,3,5
372,46,Non-Binary,Middle,Weekly,RC Cola,Satisfied,Convenience Store,Brand Loyalty,Parties,Pepsi Light,With Friends,7,1,1,2,5,1,2,1
382,29,Prefer Not to Say,Low,Rarely,RC Cola,Dissatisfied,Online,Brand Loyalty,Work,Pepsi Light,Alone,9,3,4,4,2,3,3,5
410,29,Female,Low,Monthly,RC Cola,Very Dissatisfied,Online,Taste,Sports Events,Pepsi Light,Alone,5,2,1,2,1,3,2,3
412,51,Female,Low,Monthly,RC Cola,Very Satisfied,Supermarket,Price,Sports Events,Pepsi Light,With Friends,0,2,4,1,1,5,1,3
449,56,Female,High,Rarely,RC Cola,Very Satisfied,Supermarket,Availability,Restaurants,Pepsi Light,With Family,6,3,1,4,5,2,5,1
470,53,Prefer Not to Say,High,Weekly,RC Cola,Neutral,Supermarket,Availability,Restaurants,Pepsi Light,With Colleagues,2,4,3,5,4,2,4,2
474,37,Male,Middle,Rarely,RC Cola,Neutral,Vending Machine,Other,Other,Pepsi Light,Other,8,2,1,4,2,4,5,2
505,51,Non-Binary,Low,Weekly,RC Cola,Neutral,Other,Price,Travel,Pepsi Light,With Friends,3,5,4,3,5,4,1,1
507,44,Male,Low,Monthly,RC Cola,Very Dissatisfied,Supermarket,Taste,Sports Events,Pepsi Light,With Colleagues,10,5,4,3,4,5,2,2
534,30,Prefer Not to Say,High,Rarely,RC Cola,Neutral,Convenience Store,Availability,Work,Pepsi Light,With Colleagues,8,1,2,3,1,5,4,3
548,33,Prefer Not to Say,Middle,Never,RC Cola,Very Dissatisfied,Supermarket,Price,Other,Pepsi Light,With Friends,1,1,5,1,1,2,2,4
552,21,Non-Binary,High,Daily,RC Cola,Very Satisfied,Online,Taste,Parties,Pepsi Light,Alone,10,3,3,4,5,3,3,5
564,63,Female,High,Rarely,RC Cola,Very Dissatisfied,Online,Brand Loyalty,Other,Pepsi Light,With Friends,9,1,1,5,5,5,3,2
655,42,Non-Binary,Low,Daily,RC Cola,Very Satisfied,Other,Taste,Home,Pepsi Light,With Colleagues,9,3,3,5,1,3,2,1
668,49,Female,Middle,Monthly,RC Cola,Very Dissatisfied,Supermarket,Other,Travel,Pepsi Light,Other,4,3,2,5,1,2,4,1
674,57,Prefer Not to Say,High,Never,RC Cola,Neutral,Online,Availability,Work,Pepsi Light,With Friends,6,1,4,3,5,1,1,3
678,38,Prefer Not to Say,Low,Daily,RC Cola,Neutral,Supermarket,Brand Loyalty,Restaurants,Pepsi Light,Other,10,2,4,1,5,4,1,2
774,56,Prefer Not to Say,Middle,Daily,RC Cola,Very Dissatisfied,Online,Taste,Other,Pepsi Light,Other,1,5,2,4,4,1,4,5
783,32,Female,High,Monthly,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Sports Events,Pepsi Light,With Colleagues,3,2,3,3,5,4,4,2
787,40,Non-Binary,Middle,Monthly,RC Cola,Dissatisfied,Other,Brand Loyalty,Sports Events,Pepsi Light,Other,1,1,5,4,2,4,4,2
815,61,Non-Binary,High,Rarely,RC Cola,Dissatisfied,Vending Machine,Brand Loyalty,Travel,Pepsi Light,With Family,6,1,3,4,2,5,4,2
832,64,Non-Binary,Low,Monthly,RC Cola,Dissatisfied,Convenience Store,Brand Loyalty,Work,Pepsi Light,With Colleagues,7,4,5,5,4,1,4,4
859,62,Non-Binary,High,Rarely,RC Cola,Satisfied,Supermarket,Availability,Restaurants,Pepsi Light,Other,8,1,4,5,5,5,4,1
914,22,Female,High,Monthly,RC Cola,Satisfied,Online,Price,Other,Pepsi Light,Other,7,3,4,5,5,2,4,1
950,19,Male,Middle,Never,RC Cola,Dissatisfied,Online,Brand Loyalty,Work,Pepsi Light,With Family,7,4,2,3,2,4,5,5
975,21,Prefer Not to Say,Low,Never,RC Cola,Very Satisfied,Supermarket,Brand Loyalty,Other,Pepsi Light,With Friends,2,4,2,3,1,1,2,2
16,29,Non-Binary,Middle,Monthly,RC Cola,Dissatisfied,Other,Taste,Restaurants,Pepsi,With Friends,4,3,5,2,1,4,4,1
61,46,Prefer Not to Say,Low,Rarely,RC Cola,Very Dissatisfied,Vending Machine,Other,Travel,Pepsi,Other,0,3,4,5,5,4,5,4
92,56,Male,Low,Never,RC Cola,Dissatisfied,Vending Machine,Price,Sports Events,Pepsi,With Colleagues,3,2,4,1,5,1,3,1
132,44,Male,Low,Weekly,RC Cola,Neutral,Vending Machine,Price,Other,Pepsi,Alone,4,1,5,4,2,4,2,4
174,27,Prefer Not to Say,High,Weekly,RC Cola,Neutral,Convenience Store,Other,Other,Pepsi,Other,4,3,2,1,3,4,4,4
204,46,Female,High,Weekly,RC Cola,Neutral,Vending Machine,Brand Loyalty,Parties,Pepsi,Alone,2,3,2,3,3,5,5,3
235,56,Female,High,Rarely,RC Cola,Very Dissatisfied,Vending Machine,Other,Restaurants,Pepsi,With Colleagues,0,4,2,3,4,3,2,2
238,53,Female,High,Weekly,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Work,Pepsi,With Family,5,4,4,4,1,5,2,4
240,41,Female,Low,Rarely,RC Cola,Neutral,Other,Taste,Home,Pepsi,With Friends,8,2,3,4,4,2,3,2
253,39,Prefer Not to Say,Middle,Rarely,RC Cola,Very Dissatisfied,Supermarket,Other,Sports Events,Pepsi,Alone,1,5,3,3,2,3,1,4
314,58,Male,Low,Daily,RC Cola,Very Dissatisfied,Other,Availability,Home,Pepsi,With Colleagues,4,4,2,3,5,5,5,5
342,20,Male,Middle,Monthly,RC Cola,Very Satisfied,Other,Taste,Other,Pepsi,With Friends,8,4,3,1,1,3,4,4
353,28,Prefer Not to Say,High,Weekly,RC Cola,Neutral,Online,Price,Work,Pepsi,Alone,4,4,1,4,2,3,2,2
380,50,Prefer Not to Say,High,Weekly,RC Cola,Satisfied,Convenience Store,Price,Sports Events,Pepsi,With Colleagues,10,3,3,3,2,4,4,3
420,64,Female,Middle,Never,RC Cola,Dissatisfied,Other,Taste,Work,Pepsi,Other,1,4,2,1,2,5,3,4
525,50,Female,High,Rarely,RC Cola,Very Dissatisfied,Convenience Store,Availability,Restaurants,Pepsi,With Family,8,1,5,5,4,3,5,2
533,52,Female,High,Rarely,RC Cola,Very Satisfied,Online,Taste,Work,Pepsi,With Colleagues,1,1,3,3,2,5,5,1
551,35,Male,Low,Rarely,RC Cola,Dissatisfied,Vending Machine,Other,Sports Events,Pepsi,With Friends,8,4,5,1,5,4,1,1
585,39,Non-Binary,High,Weekly,RC Cola,Dissatisfied,Online,Other,Work,Pepsi,Other,6,3,2,3,5,3,2,5
587,27,Prefer Not to Say,Low,Weekly,RC Cola,Very Dissatisfied,Supermarket,Taste,Travel,Pepsi,With Family,6,5,5,4,4,5,1,2
609,43,Non-Binary,Middle,Rarely,RC Cola,Neutral,Supermarket,Taste,Restaurants,Pepsi,With Family,9,2,2,5,2,1,2,1
644,51,Prefer Not to Say,Middle,Daily,RC Cola,Very Satisfied,Supermarket,Taste,Sports Events,Pepsi,Other,7,3,4,3,3,4,2,1
722,19,Female,Low,Never,RC Cola,Satisfied,Other,Availability,Work,Pepsi,With Family,5,3,1,4,4,5,2,2
732,29,Prefer Not to Say,Middle,Weekly,RC Cola,Very Satisfied,Supermarket,Other,Sports Events,Pepsi,With Colleagues,5,1,1,4,5,5,5,5
739,25,Male,Middle,Weekly,RC Cola,Neutral,Supermarket,Other,Work,Pepsi,With Family,9,4,4,2,5,3,4,3
741,49,Female,High,Daily,RC Cola,Dissatisfied,Supermarket,Other,Home,Pepsi,With Family,0,3,2,2,2,4,1,1
764,21,Non-Binary,High,Weekly,RC Cola,Dissatisfied,Supermarket,Availability,Home,Pepsi,Alone,3,4,5,5,2,5,2,1
901,35,Prefer Not to Say,Middle,Monthly,RC Cola,Very Dissatisfied,Convenience Store,Brand Loyalty,Home,Pepsi,With Family,1,2,2,3,1,3,1,1
11,35,Non-Binary,High,Weekly,RC Cola,Very Dissatisfied,Supermarket,Taste,Work,RC Cola,With Colleagues,7,3,5,1,2,5,3,5
41,31,Prefer Not to Say,High,Rarely,RC Cola,Satisfied,Other,Brand Loyalty,Sports Events,RC Cola,With Family,2,5,1,4,1,4,1,4
148,37,Non-Binary,Middle,Weekly,RC Cola,Satisfied,Other,Other,Travel,RC Cola,With Friends,9,1,5,5,5,1,5,2
177,57,Female,Low,Monthly,RC Cola,Very Dissatisfied,Other,Other,Restaurants,RC Cola,With Family,4,3,3,5,4,5,1,4
208,60,Prefer Not to Say,Low,Monthly,RC Cola,Very Dissatisfied,Supermarket,Other,Other,RC Cola,With Friends,4,5,1,4,3,2,4,3
231,27,Female,Low,Daily,RC Cola,Very Satisfied,Convenience Store,Price,Travel,RC Cola,With Family,2,1,5,5,4,2,3,1
256,54,Female,High,Rarely,RC Cola,Dissatisfied,Supermarket,Price,Travel,RC Cola,With Family,0,1,4,2,3,4,4,1
263,49,Male,Low,Weekly,RC Cola,Very Satisfied,Supermarket,Availability,Parties,RC Cola,With Colleagues,1,3,2,4,2,3,2,4
294,43,Prefer Not to Say,Low,Never,RC Cola,Neutral,Online,Other,Home,RC Cola,Other,8,3,1,4,5,1,2,1
299,41,Female,High,Daily,RC Cola,Dissatisfied,Online,Brand Loyalty,Travel,RC Cola,With Family,0,1,1,3,5,5,3,3
305,45,Male,High,Weekly,RC Cola,Very Satisfied,Supermarket,Taste,Restaurants,RC Cola,With Colleagues,10,2,1,4,1,3,5,5
365,48,Female,High,Monthly,RC Cola,Very Satisfied,Convenience Store,Taste,Home,RC Cola,With Friends,0,1,1,3,4,4,1,2
384,55,Prefer Not to Say,Middle,Daily,RC Cola,Very Dissatisfied,Convenience Store,Availability,Home,RC Cola,Other,2,3,3,2,2,2,2,5
392,57,Non-Binary,Middle,Daily,RC Cola,Dissatisfied,Supermarket,Availability,Work,RC Cola,With Friends,2,2,1,2,1,1,4,5
462,54,Male,Low,Daily,RC Cola,Satisfied,Online,Price,Parties,RC Cola,Alone,10,2,1,2,3,4,5,1
478,34,Female,High,Monthly,RC Cola,Dissatisfied,Convenience Store,Brand Loyalty,Parties,RC Cola,With Friends,0,5,2,5,3,2,1,1
493,20,Prefer Not to Say,Low,Monthly,RC Cola,Very Dissatisfied,Vending Machine,Brand Loyalty,Work,RC Cola,With Friends,4,5,3,5,3,5,4,1
515,54,Female,High,Monthly,RC Cola,Very Satisfied,Vending Machine,Taste,Work,RC Cola,Alone,4,3,1,5,1,3,3,4
592,44,Female,Middle,Daily,RC Cola,Satisfied,Vending Machine,Availability,Other,RC Cola,With Friends,7,3,3,5,4,1,2,2
606,44,Non-Binary,Low,Daily,RC Cola,Neutral,Supermarket,Other,Other,RC Cola,Alone,5,5,5,3,5,3,5,1
610,34,Female,Low,Weekly,RC Cola,Very Dissatisfied,Other,Availability,Other,RC Cola,With Friends,4,5,4,1,3,3,5,2
684,63,Prefer Not to Say,Middle,Monthly,RC Cola,Dissatisfied,Other,Other,Work,RC Cola,With Family,7,4,5,3,4,3,5,5
728,27,Female,Low,Rarely,RC Cola,Dissatisfied,Online,Availability,Home,RC Cola,With Friends,10,5,5,3,1,4,1,1
760,32,Female,Middle,Daily,RC Cola,Satisfied,Supermarket,Price,Restaurants,RC Cola,Other,5,5,4,3,4,5,1,4
761,45,Non-Binary,Low,Rarely,RC Cola,Dissatisfied,Online,Availability,Restaurants,RC Cola,With Friends,6,5,1,1,5,5,5,4
763,37,Female,Low,Daily,RC Cola,Satisfied,Vending Machine,Price,Other,RC Cola,With Family,1,4,3,1,1,3,2,5
779,51,Female,Low,Rarely,RC Cola,Neutral,Other,Availability,Travel,RC Cola,With Colleagues,7,4,3,2,3,5,4,2
791,27,Male,Middle,Never,RC Cola,Dissatisfied,Other,Availability,Other,RC Cola,Alone,5,4,2,1,4,3,1,1
796,27,Female,Low,Daily,RC Cola,Very Satisfied,Convenience Store,Other,Home,RC Cola,With Family,10,2,3,2,2,2,3,3
825,30,Prefer Not to Say,High,Never,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Parties,RC Cola,Alone,6,5,4,3,1,4,2,2
840,25,Non-Binary,Middle,Never,RC Cola,Neutral,Supermarket,Taste,Home,RC Cola,With Colleagues,6,2,4,3,3,3,4,4
855,20,Female,Low,Never,RC Cola,Very Dissatisfied,Vending Machine,Availability,Other,RC Cola,With Friends,5,1,1,1,5,4,1,5
866,29,Non-Binary,Middle,Rarely,RC Cola,Satisfied,Vending Machine,Availability,Travel,RC Cola,With Family,2,2,3,1,4,3,5,4
871,46,Non-Binary,Middle,Daily,RC Cola,Very Dissatisfied,Online,Price,Home,RC Cola,Other,2,5,3,2,5,2,4,1
897,32,Non-Binary,Low,Monthly,RC Cola,Neutral,Vending Machine,Other,Restaurants,RC Cola,Other,4,4,3,3,4,4,5,1
923,23,Female,High,Monthly,RC Cola,Satisfied,Vending Machine,Other,Restaurants,RC Cola,With Friends,2,5,5,3,1,1,3,3
957,40,Non-Binary,Middle,Never,RC Cola,Very Satisfied,Supermarket,Price,Work,RC Cola,Alone,8,3,4,1,5,1,2,2
994,20,Prefer Not to Say,Middle,Rarely,RC Cola,Very Satisfied,Other,Other,Other,RC Cola,Other,9,1,3,5,5,4,1,4
999,61,Prefer Not to Say,Low,Daily,RC Cola,Very Satisfied,Other,Taste,Travel,RC Cola,With Family,10,4,5,2,5,1,2,4
33,50,Non-Binary,Low,Daily,RC Cola,Very Dissatisfied,Supermarket,Availability,Other,Diet Coke,With Family,2,2,5,2,1,5,3,2
104,60,Non-Binary,High,Monthly,RC Cola,Very Satisfied,Other,Price,Parties,Diet Coke,With Colleagues,3,4,4,3,2,5,5,5
161,55,Female,Low,Monthly,RC Cola,Neutral,Online,Availability,Work,Diet Coke,With Family,7,2,4,2,1,1,4,1
163,21,Prefer Not to Say,Low,Daily,RC Cola,Very Satisfied,Convenience Store,Taste,Travel,Diet Coke,With Friends,0,2,3,4,1,2,4,1
183,57,Male,Middle,Daily,RC Cola,Very Satisfied,Supermarket,Other,Travel,Diet Coke,Alone,3,3,2,5,3,5,3,2
222,25,Female,Low,Daily,RC Cola,Very Satisfied,Vending Machine,Other,Restaurants,Diet Coke,Other,9,5,5,4,5,1,2,2
243,22,Female,Low,Daily,RC Cola,Satisfied,Convenience Store,Brand Loyalty,Restaurants,Diet Coke,Other,9,3,3,1,2,3,1,1
270,25,Male,Middle,Daily,RC Cola,Satisfied,Vending Machine,Price,Parties,Diet Coke,Other,7,1,2,3,3,5,1,3
311,20,Male,Middle,Monthly,RC Cola,Very Satisfied,Other,Taste,Restaurants,Diet Coke,With Friends,10,4,2,5,2,1,3,3
328,57,Prefer Not to Say,Middle,Weekly,RC Cola,Satisfied,Supermarket,Taste,Restaurants,Diet Coke,Other,1,3,2,3,5,2,2,2
364,38,Prefer Not to Say,Middle,Weekly,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Restaurants,Diet Coke,With Colleagues,8,1,1,4,2,1,3,5
381,63,Male,Middle,Monthly,RC Cola,Neutral,Convenience Store,Price,Work,Diet Coke,With Friends,7,4,3,3,2,5,4,4
422,59,Male,High,Weekly,RC Cola,Satisfied,Other,Price,Other,Diet Coke,With Friends,4,3,3,3,2,5,5,3
430,47,Male,High,Rarely,RC Cola,Dissatisfied,Online,Brand Loyalty,Restaurants,Diet Coke,Alone,1,3,4,5,2,4,3,5
442,56,Male,Low,Rarely,RC Cola,Very Dissatisfied,Online,Taste,Travel,Diet Coke,With Family,7,3,2,4,2,4,2,2
472,55,Female,Low,Never,RC Cola,Satisfied,Vending Machine,Availability,Home,Diet Coke,Alone,4,1,2,2,3,4,4,4
488,47,Non-Binary,Middle,Monthly,RC Cola,Neutral,Supermarket,Brand Loyalty,Sports Events,Diet Coke,Other,8,3,2,1,2,1,2,2
540,49,Prefer Not to Say,Low,Monthly,RC Cola,Very Dissatisfied,Online,Taste,Other,Diet Coke,With Colleagues,9,2,2,1,4,1,1,5
590,42,Male,High,Never,RC Cola,Very Dissatisfied,Online,Taste,Parties,Diet Coke,With Colleagues,10,1,2,3,2,1,2,5
591,53,Non-Binary,High,Never,RC Cola,Satisfied,Vending Machine,Taste,Parties,Diet Coke,With Colleagues,0,2,3,2,2,3,4,4
596,44,Non-Binary,Middle,Weekly,RC Cola,Very Satisfied,Supermarket,Price,Restaurants,Diet Coke,With Family,8,2,1,5,1,1,5,4
625,36,Male,Low,Daily,RC Cola,Satisfied,Vending Machine,Price,Parties,Diet Coke,Alone,8,1,4,5,4,5,5,5
704,44,Non-Binary,Middle,Daily,RC Cola,Neutral,Vending Machine,Other,Home,Diet Coke,With Family,8,5,2,5,5,5,2,2
705,45,Non-Binary,High,Rarely,RC Cola,Dissatisfied,Vending Machine,Availability,Home,Diet Coke,With Family,9,5,1,5,2,3,3,2
711,60,Non-Binary,Low,Never,RC Cola,Very Dissatisfied,Vending Machine,Other,Other,Diet Coke,With Colleagues,4,1,5,1,1,1,4,2
750,31,Prefer Not to Say,Low,Weekly,RC Cola,Very Satisfied,Vending Machine,Price,Sports Events,Diet Coke,Other,4,4,2,2,1,2,1,5
772,61,Female,Low,Monthly,RC Cola,Neutral,Online,Brand Loyalty,Sports Events,Diet Coke,With Family,8,4,3,4,4,1,5,3
802,43,Female,Low,Monthly,RC Cola,Satisfied,Online,Other,Travel,Diet Coke,With Friends,9,5,3,2,3,5,1,1
811,51,Non-Binary,Middle,Weekly,RC Cola,Dissatisfied,Online,Price,Restaurants,Diet Coke,With Friends,4,4,3,1,1,1,2,2
822,33,Prefer Not to Say,High,Rarely,RC Cola,Very Dissatisfied,Online,Brand Loyalty,Work,Diet Coke,With Family,10,3,2,2,3,1,2,5
837,36,Male,Middle,Monthly,RC Cola,Dissatisfied,Convenience Store,Availability,Other,Diet Coke,Other,7,4,4,3,4,2,1,1
864,54,Male,Middle,Rarely,RC Cola,Satisfied,Online,Brand Loyalty,Work,Diet Coke,Other,0,3,5,4,2,5,2,1
890,32,Non-Binary,High,Weekly,RC Cola,Very Satisfied,Online,Availability,Work,Diet Coke,Alone,8,4,1,3,2,1,1,4
925,44,Non-Binary,Low,Never,RC Cola,Neutral,Online,Other,Travel,Diet Coke,With Friends,8,1,1,3,3,5,3,1
927,62,Prefer Not to Say,Low,Rarely,RC Cola,Very Satisfied,Supermarket,Brand Loyalty,Home,Diet Coke,Other,3,4,4,4,3,1,1,2
929,61,Non-Binary,Middle,Never,RC Cola,Very Dissatisfied,Supermarket,Price,Work,Diet Coke,With Colleagues,9,1,2,1,1,4,2,5
933,43,Non-Binary,Middle,Never,RC Cola,Neutral,Online,Availability,Restaurants,Diet Coke,With Family,7,3,3,3,1,1,5,5
